Year,Cause of Death,State,Deaths
2007,Cholelithiasis and other disorders of gallbladder (K80-K82),West Virginia,24
2007,Cholelithiasis and other disorders of gallbladder (K80-K82),Wisconsin,72
2007,Chronic liver disease (K35-K74),Alabama,881
2007,Chronic liver disease (K35-K74),Alaska,88
2007,Chronic liver disease (K35-K74),Arizona,1351
2007,Chronic liver disease (K35-K74),Arkansas,517
2007,Chronic liver disease (K35-K74),California,7788
2007,Chronic liver disease (K35-K74),Colorado,1099
2007,Chronic liver disease (K35-K74),Connecticut,567
2007,Chronic liver disease (K35-K74),Delaware,118
2007,Chronic liver disease (K35-K74),Florida,4442
2007,Chronic liver disease (K35-K74),Georgia,1227
2007,Chronic liver disease (K35-K74),Hawaii,104
2007,Chronic liver disease (K35-K74),Idaho,295
2007,Chronic liver disease (K35-K74),Illinois,1930
2007,Chronic liver disease (K35-K74),Indiana,991
2007,Chronic liver disease (K35-K74),Iowa,537
2007,Chronic liver disease (K35-K74),Kansas,448
2007,Chronic liver disease (K35-K74),Kentucky,808
2007,Chronic liver disease (K35-K74),Louisiana,585
2007,Chronic liver disease (K35-K74),Maine,327
2007,Chronic liver disease (K35-K74),Maryland,710
2007,Chronic liver disease (K35-K74),Massachusetts,1231
2007,Chronic liver disease (K35-K74),Michigan,1902
2007,Chronic liver disease (K35-K74),Minnesota,737
2007,Chronic liver disease (K35-K74),Mississippi,415
2007,Chronic liver disease (K35-K74),Missouri,896
2007,Chronic liver disease (K35-K74),Montana,227
2007,Chronic liver disease (K35-K74),Nebraska,254
2007,Chronic liver disease (K35-K74),Nevada,503
2007,Chronic liver disease (K35-K74),New Hampshire,244
2007,Chronic liver disease (K35-K74),New Jersey,1189
2007,Chronic liver disease (K35-K74),New Mexico,591
2007,Chronic liver disease (K35-K74),New York,2484
2007,Chronic liver disease (K35-K74),North Carolina,1547
2007,Chronic liver disease (K35-K74),North Dakota,66
2007,Chronic liver disease (K35-K74),Ohio,2282
2007,Chronic liver disease (K35-K74),Oklahoma,800
2007,Chronic liver disease (K35-K74),Oregon,943
2007,Chronic liver disease (K35-K74),Pennsylvania,2201
2007,Chronic liver disease (K35-K74),Rhode Island,244
2007,Chronic liver disease (K35-K74),South Carolina,854
2007,Chronic liver disease (K35-K74),South Dakota,121
2007,Chronic liver disease (K35-K74),Tennessee,1206
2007,Chronic liver disease (K35-K74),Texas,4899
2007,Chronic liver disease (K35-K74),Utah,277
2007,Chronic liver disease (K35-K74),Vermont,126
2007,Chronic liver disease (K35-K74),Virginia,1069
2007,Chronic liver disease (K35-K74),Washington,1332
2007,Chronic liver disease (K35-K74),West Virginia,548
2007,Chronic liver disease (K35-K74),Wisconsin,1006
2007,Chronic liver disease (K35-K74),Wyoming,158
2007,Chronic lower respiratory diseases (J40-J47),Alabama,4524
2007,Chronic lower respiratory diseases (J40-J47),Alaska,267
2007,Chronic lower respiratory diseases (J40-J47),Arizona,5242
2007,Chronic lower respiratory diseases (J40-J47),Arkansas,3116
2007,Chronic lower respiratory diseases (J40-J47),California,22208
2007,Chronic lower respiratory diseases (J40-J47),Colorado,3894
2007,Chronic lower respiratory diseases (J40-J47),Connecticut,2576
2007,Chronic lower respiratory diseases (J40-J47),Delaware,680
2007,Chronic lower respiratory diseases (J40-J47),District of Columbia,79
2007,Chronic lower respiratory diseases (J40-J47),Florida,17730
2007,Chronic lower respiratory diseases (J40-J47),Georgia,5922
2007,Chronic lower respiratory diseases (J40-J47),Hawaii,236
2007,Chronic lower respiratory diseases (J40-J47),Idaho,1315
2007,Chronic lower respiratory diseases (J40-J47),Illinois,8440
2007,Chronic lower respiratory diseases (J40-J47),Indiana,6206
2007,Chronic lower respiratory diseases (J40-J47),Iowa,3282
2007,Chronic lower respiratory diseases (J40-J47),Kansas,2825
2007,Chronic lower respiratory diseases (J40-J47),Kentucky,5066
2007,Chronic lower respiratory diseases (J40-J47),Louisiana,2791
2007,Chronic lower respiratory diseases (J40-J47),Maine,1429
2007,Chronic lower respiratory diseases (J40-J47),Maryland,3266
2007,Chronic lower respiratory diseases (J40-J47),Massachusetts,4532
2007,Chronic lower respiratory diseases (J40-J47),Michigan,8442
2007,Chronic lower respiratory diseases (J40-J47),Minnesota,3399
2007,Chronic lower respiratory diseases (J40-J47),Mississippi,2344
2007,Chronic lower respiratory diseases (J40-J47),Missouri,5814
2007,Chronic lower respiratory diseases (J40-J47),Montana,1138
2007,Chronic lower respiratory diseases (J40-J47),Nebraska,1787
2007,Chronic lower respiratory diseases (J40-J47),Nevada,2003
2007,Chronic lower respiratory diseases (J40-J47),New Hampshire,1219
2007,Chronic lower respiratory diseases (J40-J47),New Jersey,5434
2007,Chronic lower respiratory diseases (J40-J47),New Mexico,1715
2007,Chronic lower respiratory diseases (J40-J47),New York,11924
2007,Chronic lower respiratory diseases (J40-J47),North Carolina,7516
2007,Chronic lower respiratory diseases (J40-J47),North Dakota,507
2007,Chronic lower respiratory diseases (J40-J47),Ohio,11988
2007,Chronic lower respiratory diseases (J40-J47),Oklahoma,4412
2007,Chronic lower respiratory diseases (J40-J47),Oregon,3679
2007,Chronic lower respiratory diseases (J40-J47),Pennsylvania,11362
2007,Chronic lower respiratory diseases (J40-J47),Rhode Island,819
2007,Chronic lower respiratory diseases (J40-J47),South Carolina,3530
2007,Chronic lower respiratory diseases (J40-J47),South Dakota,870
2007,Chronic lower respiratory diseases (J40-J47),Tennessee,5842
2007,Chronic lower respiratory diseases (J40-J47),Texas,15000
2007,Chronic lower respiratory diseases (J40-J47),Utah,1200
2007,Chronic lower respiratory diseases (J40-J47),Vermont,622
2007,Chronic lower respiratory diseases (J40-J47),Virginia,4906
2007,Chronic lower respiratory diseases (J40-J47),Washington,5113
2007,Chronic lower respiratory diseases (J40-J47),West Virginia,2622
2007,Chronic lower respiratory diseases (J40-J47),Wisconsin,4576
2007,Chronic lower respiratory diseases (J40-J47),Wyoming,575
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Alabama,50
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Arizona,48
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Arkansas,15
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",California,148
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Colorado,37
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Connecticut,16
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Delaware,10
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Florida,102
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Georgia,73
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Idaho,13
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Illinois,79
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Indiana,76
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Iowa,24
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Kansas,40
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Kentucky,34
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Louisiana,23
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Maine,14
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Maryland,47
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Massachusetts,43
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Michigan,89
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Minnesota,56
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Mississippi,21
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Missouri,41
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Nebraska,15
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Nevada,30
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",New Jersey,65
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",New Mexico,22
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",New York,113
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",North Carolina,67
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Ohio,83
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Oklahoma,30
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Oregon,38
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Pennsylvania,126
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",South Carolina,33
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Tennessee,53
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Texas,149
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Utah,22
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Virginia,46
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Washington,20
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",West Virginia,18
2007,"Complications of medical and surgical care (Y40-Y84,Y88)",Wisconsin,28
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Alabama,126
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Alaska,17
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Arizona,215
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Arkansas,69
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",California,1050
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Colorado,170
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Connecticut,73
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Delaware,14
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",District of Columbia,11
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Florida,440
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Georgia,171
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Hawaii,12
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Idaho,72
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Illinois,301
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Indiana,181
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Iowa,115
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Kansas,103
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Kentucky,153
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Louisiana,101
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Maine,42
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Maryland,93
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Massachusetts,119
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Michigan,275
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Minnesota,156
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Mississippi,56
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Missouri,173
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Montana,34
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Nebraska,59
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Nevada,66
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",New Hampshire,37
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",New Jersey,129
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",New Mexico,68
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",New York,394
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",North Carolina,235
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",North Dakota,29
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Ohio,374
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Oklahoma,131
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Oregon,119
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Pennsylvania,322
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Rhode Island,29
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",South Carolina,118
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",South Dakota,34
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Tennessee,185
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Texas,729
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Utah,129
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Vermont,20
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Virginia,175
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Washington,186
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",West Virginia,56
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Wisconsin,172
2007,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Wyoming,17
2007,Diabetes mellitus (E10-E14),Alabama,912
2007,Diabetes mellitus (E10-E14),Alaska,87
2007,Diabetes mellitus (E10-E14),Arizona,1060
2007,Diabetes mellitus (E10-E14),Arkansas,726
2007,Diabetes mellitus (E10-E14),California,5960
2007,Diabetes mellitus (E10-E14),Colorado,716
2007,Diabetes mellitus (E10-E14),Connecticut,618
2007,Diabetes mellitus (E10-E14),Delaware,153
2007,Diabetes mellitus (E10-E14),District of Columbia,19
2007,Diabetes mellitus (E10-E14),Florida,4307
2007,Diabetes mellitus (E10-E14),Georgia,1084
2007,Diabetes mellitus (E10-E14),Hawaii,55
2007,Diabetes mellitus (E10-E14),Idaho,330
2007,Diabetes mellitus (E10-E14),Illinois,2355
2007,Diabetes mellitus (E10-E14),Indiana,1519
2007,Diabetes mellitus (E10-E14),Iowa,797
2007,Diabetes mellitus (E10-E14),Kansas,712
2007,Diabetes mellitus (E10-E14),Kentucky,1068
2007,Diabetes mellitus (E10-E14),Louisiana,959
2007,Diabetes mellitus (E10-E14),Maine,387
2007,Diabetes mellitus (E10-E14),Maryland,872
2007,Diabetes mellitus (E10-E14),Massachusetts,1156
2007,Diabetes mellitus (E10-E14),Michigan,2538
2007,Diabetes mellitus (E10-E14),Minnesota,1081
2007,Diabetes mellitus (E10-E14),Mississippi,367
2007,Diabetes mellitus (E10-E14),Missouri,1321
2007,Diabetes mellitus (E10-E14),Montana,254
2007,Diabetes mellitus (E10-E14),Nebraska,470
2007,Diabetes mellitus (E10-E14),Nevada,270
2007,Diabetes mellitus (E10-E14),New Hampshire,278
2007,Diabetes mellitus (E10-E14),New Jersey,1947
2007,Diabetes mellitus (E10-E14),New Mexico,572
2007,Diabetes mellitus (E10-E14),New York,2882
2007,Diabetes mellitus (E10-E14),North Carolina,1532
2007,Diabetes mellitus (E10-E14),North Dakota,208
2007,Diabetes mellitus (E10-E14),Ohio,3399
2007,Diabetes mellitus (E10-E14),Oklahoma,1004
2007,Diabetes mellitus (E10-E14),Oregon,1100
2007,Diabetes mellitus (E10-E14),Pennsylvania,3290
2007,Diabetes mellitus (E10-E14),Rhode Island,233
2007,Diabetes mellitus (E10-E14),South Carolina,758
2007,Diabetes mellitus (E10-E14),South Dakota,203
2007,Diabetes mellitus (E10-E14),Tennessee,1450
2007,Diabetes mellitus (E10-E14),Texas,4623
2007,Diabetes mellitus (E10-E14),Utah,556
2007,Diabetes mellitus (E10-E14),Vermont,168
2007,Diabetes mellitus (E10-E14),Virginia,1089
2007,Diabetes mellitus (E10-E14),Washington,1417
2007,Diabetes mellitus (E10-E14),West Virginia,785
2007,Diabetes mellitus (E10-E14),Wisconsin,1110
2007,Diabetes mellitus (E10-E14),Wyoming,159
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Alabama,18337
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Alaska,1063
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Arizona,24256
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Arkansas,14877
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",California,128128
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Colorado,13668
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Connecticut,15132
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Delaware,3815
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",District of Columbia,822
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Florida,94625
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Georgia,24465
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Hawaii,1288
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Idaho,5513
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Illinois,50810
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Indiana,28735
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Iowa,17333
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Kansas,11847
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Kentucky,21284
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Louisiana,15762
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Maine,6415
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Maryland,20477
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Massachusetts,28150
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Michigan,49752
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Minnesota,15829
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Mississippi,11585
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Missouri,30750
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Montana,3890
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Nebraska,7308
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Nevada,8664
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",New Hampshire,5982
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",New Jersey,39965
